event_time,user_id,sex,age,event_type,product_id,category_code,price
2023-05-07 17:17:56,583450923,female,23,cart,5304,Jewellery.Charms,31.79
2023-05-07 18:00:18,419345883,female,24,view,5907862,Piercings.Spirals,10.9
2023-05-07 18:00:30,419345883,female,24,remove_from_cart,5907862,Piercings.Spirals,10.9
2023-05-07 18:03:55,572283195,female,28,cart,5911821,Piercings.BallsPins&More,21.99
2023-05-07 18:30:25,572283195,female,28,remove_from_cart,5911821,Piercings.BallsPins&More,21.99
2023-05-07 18:35:07,530228470,female,25,cart,5570244,Jewellery.Charms,20.69
2023-05-07 18:35:53,530228470,female,25,remove_from_cart,5570244,Jewellery.Charms,20.69
2023-05-07 19:04:44,583494232,female,24,view,5651975,Piercings.PiercingRings,17.19
2023-05-07 19:32:52,551803946,female,25,view,5911861,Jewellery.EarringsStuds&Shields,30.49
2023-05-07 19:35:25,583511413,female,18,cart,10091,Jewellery.Pendants,3.59
2023-05-07 20:03:06,527658630,female,25,cart,5898247,Piercings.CurvedBarbells,29.59
2023-05-07 20:05:15,244526908,female,31,view,5909810,Piercings.StretchingTools,4.9
2023-05-07 20:05:33,244526908,female,31,cart,5909810,Piercings.StretchingTools,4.9
2023-05-07 20:36:21,528818247,female,25,cart,5668429,Jewellery.Flatbeads,48.19
2023-05-07 21:07:03,510547918,female,31,view,5909810,Piercings.StretchingTools,4.9
2023-05-07 23:35:20,583571385,female,28,view,5911821,Piercings.BallsPins&More,21.99
2023-05-07 23:41:00,583571572,female,27,view,5909810,Piercings.StretchingTools,4.9
2023-05-08 03:01:56,519873593,female,23,remove_from_cart,5651975,Piercings.PiercingRings,17.19
2023-05-08 03:01:56,519873593,female,23,remove_from_cart,5651975,Piercings.PiercingRings,17.19
2023-05-08 03:02:04,519873593,female,23,remove_from_cart,5752939,Jewellery.Bracelets,27.49
2023-05-08 03:02:04,519873593,female,23,remove_from_cart,5752939,Jewellery.Bracelets,27.49
2023-05-08 03:03:25,519873593,female,23,cart,5651975,Piercings.PiercingRings,17.19
2023-05-08 03:20:01,519873593,female,23,remove_from_cart,5651975,Piercings.PiercingRings,17.19
2023-05-08 03:20:01,519873593,female,23,remove_from_cart,5651975,Piercings.PiercingRings,17.19
2023-05-08 03:29:26,519873593,female,23,cart,5651975,Piercings.PiercingRings,17.19
2023-05-08 05:04:39,551803946,female,25,cart,5695950,Piercings.Tunnels&Plugs,37.49
2023-05-08 05:55:46,551803946,female,25,remove_from_cart,5695950,Piercings.Tunnels&Plugs,37.49
2023-05-08 05:55:46,551803946,female,25,remove_from_cart,5695950,Piercings.Tunnels&Plugs,37.49
2023-05-08 06:04:51,583638540,female,25,view,5909810,Piercings.StretchingTools,4.9
2023-05-08 06:05:09,519873593,female,23,remove_from_cart,5651975,Piercings.PiercingRings,17.19
2023-05-08 06:05:09,519873593,female,23,remove_from_cart,5651975,Piercings.PiercingRings,17.19
2023-05-08 06:05:27,583638540,female,25,view,5909810,Piercings.StretchingTools,4.9
2023-05-08 06:05:32,583638540,female,25,cart,5909810,Piercings.StretchingTools,4.9
2023-05-08 06:08:35,583638540,female,25,purchase,5909810,Piercings.StretchingTools,4.9
2023-05-08 06:11:50,471033236,female,28,view,5909810,Piercings.StretchingTools,4.9
2023-05-08 06:12:07,583598014,female,18,cart,5651975,Piercings.PiercingRings,17.19
2023-05-08 06:12:34,583598014,female,18,view,5651975,Piercings.PiercingRings,17.19
2023-05-08 06:14:40,471033236,female,28,view,5909810,Piercings.StretchingTools,4.9
2023-05-08 06:15:47,471033236,female,28,view,5909810,Piercings.StretchingTools,4.9
2023-05-08 06:18:29,396789667,female,20,cart,5651975,Piercings.PiercingRings,17.19
2023-05-08 06:24:54,519873593,female,23,view,5752939,Jewellery.Bracelets,27.49
2023-05-08 06:25:49,519873593,female,23,cart,5752939,Jewellery.Bracelets,27.49
2023-05-08 06:38:02,519873593,female,23,remove_from_cart,5752939,Jewellery.Bracelets,27.49
2023-05-08 06:38:02,519873593,female,23,remove_from_cart,5752939,Jewellery.Bracelets,27.49
2023-05-08 06:41:44,583649999,female,25,view,5651975,Piercings.PiercingRings,17.19
2023-05-08 06:51:08,471033236,female,28,view,5909810,Piercings.StretchingTools,4.9
2023-05-08 07:22:44,555504397,female,26,cart,5851613,Jewellery.Beads,55.29
2023-05-08 07:43:52,555504397,female,26,remove_from_cart,5851613,Jewellery.Beads,55.29
2023-05-08 07:53:09,555504397,female,26,cart,5304,Jewellery.Charms,31.79
2023-05-08 07:59:56,555504397,female,26,purchase,5304,Jewellery.Charms,31.79
2023-05-08 08:26:52,582915343,female,25,cart,5732018,Piercings.CurvedBarbells,11.39
2023-05-08 08:28:08,582915343,female,25,remove_from_cart,5732018,Piercings.CurvedBarbells,11.39
2023-05-08 08:28:08,582915343,female,25,remove_from_cart,5732018,Piercings.CurvedBarbells,11.39
2023-05-08 08:46:31,583688669,female,20,remove_from_cart,5851923,Jewellery.Anklets,4.79
2023-05-08 09:06:38,567932536,female,28,cart,5902150,Jewellery.ToeRings,43.29
2023-05-08 09:06:50,567932536,female,28,cart,5902150,Jewellery.ToeRings,43.29
2023-05-08 09:08:32,551803946,female,25,view,5842141,Jewellery.Rings,3.49
2023-05-08 09:09:27,551803946,female,25,cart,5842141,Jewellery.Rings,3.49
2023-05-08 09:23:06,528744908,female,18,view,5909810,Piercings.StretchingTools,4.9
2023-05-08 09:30:30,551803946,female,25,purchase,5842141,Jewellery.Rings,3.49
2023-05-08 09:48:39,583715043,female,20,view,5909810,Piercings.StretchingTools,4.9
2023-05-08 10:03:34,557272743,female,24,view,5814042,Piercings.PiercingRings,53.69
2023-05-08 10:09:29,557272743,female,24,purchase,5814042,Piercings.PiercingRings,53.69
2023-05-08 10:13:25,391366600,female,24,cart,5799881,Jewellery.Charms,23.9
2023-05-08 10:18:53,571717668,female,23,cart,5696328,Piercings.CurvedBarbells,15.39
2023-05-08 11:23:11,548941588,female,31,view,5700825,Piercings.Barbells,29.79
2023-05-08 11:37:01,582701729,female,25,cart,5819119,Piercings.PiercingRings,3.9
2023-05-08 11:37:54,582701729,female,25,cart,5848332,Jewellery.Bracelets,40.69
2023-05-08 11:44:52,579540860,female,27,cart,5304,Jewellery.Charms,31.79
2023-05-08 11:44:53,579540860,female,27,cart,5304,Jewellery.Charms,31.79
2023-05-08 11:54:35,579540860,female,27,remove_from_cart,5304,Jewellery.Charms,31.79
2023-05-08 12:14:03,552037117,female,24,view,5651975,Piercings.PiercingRings,17.19
2023-05-08 12:15:46,583773759,female,28,cart,5823505,Jewellery.FingerClaws,36.39
2023-05-08 12:20:50,583773759,female,28,view,5823505,Jewellery.FingerClaws,36.39
2023-05-08 12:21:39,583773759,female,28,remove_from_cart,5823505,Jewellery.FingerClaws,36.39
2023-05-08 12:21:40,583773759,female,28,remove_from_cart,5823505,Jewellery.FingerClaws,36.39
2023-05-08 12:59:39,583773759,female,28,view,5887716,Jewellery.EarringsStuds&Shields,12.9
2023-05-08 13:00:52,579617024,female,20,cart,5568208,Piercings.StretchingTools,32.99
2023-05-08 13:01:59,579617024,female,20,remove_from_cart,5568208,Piercings.StretchingTools,32.99
2023-05-08 13:01:59,579617024,female,20,remove_from_cart,5568208,Piercings.StretchingTools,32.99
2023-05-08 13:20:24,582701729,female,25,view,5819119,Piercings.PiercingRings,3.9
2023-05-08 13:20:35,582701729,female,25,remove_from_cart,5819119,Piercings.PiercingRings,3.9
2023-05-08 13:20:35,582701729,female,25,remove_from_cart,5819119,Piercings.PiercingRings,3.9
2023-05-08 13:20:59,582701729,female,25,view,5848332,Jewellery.Bracelets,40.69
2023-05-08 13:21:11,582701729,female,25,remove_from_cart,5848332,Jewellery.Bracelets,40.69
2023-05-08 13:21:11,582701729,female,25,remove_from_cart,5848332,Jewellery.Bracelets,40.69
2023-05-08 13:24:46,566287746,female,26,view,5911821,Piercings.BallsPins&More,21.99
2023-05-08 13:26:24,582701729,female,25,remove_from_cart,5819119,Piercings.PiercingRings,3.9
2023-05-08 13:26:24,582701729,female,25,remove_from_cart,5819119,Piercings.PiercingRings,3.9
2023-05-08 13:28:41,566287746,female,26,view,5813063,Piercings.BallsPins&More,7.99
2023-05-08 13:30:23,566287746,female,26,view,5813063,Piercings.BallsPins&More,7.99
2023-05-08 13:30:27,566287746,female,26,cart,5813063,Piercings.BallsPins&More,7.99
2023-05-08 13:32:28,563321824,female,31,view,5646861,Jewellery.ToeRings,49.89
2023-05-08 13:40:43,583815921,male,26,view,5909810,Piercings.StretchingTools,4.9
2023-05-08 13:41:40,583815921,male,26,view,5909810,Piercings.StretchingTools,4.9
2023-05-08 14:04:39,534921082,female,26,view,5723465,Jewellery.Pendants,52.99
2023-05-08 14:18:14,583833173,female,24,cart,5696862,Jewellery.EarringsStuds&Shields,9.89
2023-05-08 14:20:12,502130702,female,26,purchase,5568208,Piercings.StretchingTools,32.99
2023-05-08 14:25:20,583833173,female,24,cart,5871014,Piercings.Helix&Tragus,40.39
2023-05-08 14:29:43,583833173,female,24,purchase,5696862,Jewellery.EarringsStuds&Shields,9.89
2023-05-08 14:29:43,583833173,female,24,purchase,5871014,Piercings.Helix&Tragus,40.39
2023-05-08 14:45:58,391366600,female,24,purchase,5799881,Jewellery.Charms,23.9
2023-05-08 14:59:32,575956794,male,28,view,5911821,Piercings.BallsPins&More,21.99
2023-05-08 15:04:26,583856151,female,20,view,5812966,Piercings.CircularBarbells,11.49
2023-05-08 15:07:19,578364837,female,32,view,5909810,Piercings.StretchingTools,4.9
2023-05-08 15:44:19,583870168,female,31,view,5776132,Piercings.Spirals,33.49
2023-05-08 16:08:43,537029048,female,20,view,5909810,Piercings.StretchingTools,4.9
2023-05-08 16:09:18,537029048,female,20,cart,5304,Jewellery.Charms,31.79
2023-05-08 16:22:55,537029048,female,20,purchase,5304,Jewellery.Charms,31.79
2023-05-08 16:23:58,565161847,female,26,view,5819894,Jewellery.ToeRings,25.49
2023-05-08 16:32:46,478751839,female,20,view,5909810,Piercings.StretchingTools,4.9
2023-05-08 16:33:13,478751839,female,20,view,5809303,Piercings.Tools&Accessories,1.99
2023-05-08 16:55:11,471033236,female,28,view,5909810,Piercings.StretchingTools,4.9
2023-05-08 17:01:22,583494232,female,24,cart,5304,Jewellery.Charms,31.79
2023-05-08 17:18:52,437100161,male,19,view,5871014,Piercings.Helix&Tragus,40.39
2023-05-08 17:28:46,528379472,female,19,view,5909810,Piercings.StretchingTools,4.9
2023-05-08 17:32:05,583494232,female,24,remove_from_cart,5304,Jewellery.Charms,31.79
2023-05-08 17:32:43,549629516,female,26,view,5304,Jewellery.Charms,31.79
2023-05-08 17:33:50,502836892,female,22,view,5830219,Piercings.PiercingRings,46.59
2023-05-08 17:52:43,579540860,female,27,remove_from_cart,5304,Jewellery.Charms,31.79
2023-05-08 17:52:43,579540860,female,27,remove_from_cart,5304,Jewellery.Charms,31.79
2023-05-08 18:01:17,579540860,female,27,cart,5776132,Piercings.Spirals,33.49
2023-05-08 18:36:39,583952555,male,30,view,5909810,Piercings.StretchingTools,4.9
2023-05-08 19:17:50,499879969,female,28,cart,5842141,Jewellery.Rings,3.49
2023-05-08 19:25:43,539020803,female,19,view,5910129,Jewellery.EarringsStuds&Shields,55.89
2023-05-08 19:25:56,499879969,female,28,remove_from_cart,5842141,Jewellery.Rings,3.49
2023-05-08 19:25:57,499879969,female,28,remove_from_cart,5842141,Jewellery.Rings,3.49
2023-05-08 19:35:25,583972827,female,19,cart,5842141,Jewellery.Rings,3.49
2023-05-08 19:36:29,583972827,female,19,remove_from_cart,5842141,Jewellery.Rings,3.49
2023-05-08 19:42:33,575431134,female,26,view,5890791,Piercings.Spirals,45.69
2023-05-08 19:59:14,309379880,female,20,remove_from_cart,5911821,Piercings.BallsPins&More,21.99
2023-05-08 20:06:43,549629516,female,26,view,5304,Jewellery.Charms,31.79
2023-05-08 20:06:46,549629516,female,26,cart,5304,Jewellery.Charms,31.79
2023-05-08 20:50:32,466412424,female,27,cart,5732018,Piercings.CurvedBarbells,11.39
2023-05-08 20:55:03,478660502,male,24,cart,5842141,Jewellery.Rings,3.49
2023-05-08 21:08:25,584008229,female,22,view,5871014,Piercings.Helix&Tragus,40.39
2023-05-08 21:09:14,493633627,male,22,remove_from_cart,5911821,Piercings.BallsPins&More,21.99
2023-05-08 21:09:14,493633627,male,22,remove_from_cart,5911821,Piercings.BallsPins&More,21.99
2023-05-08 21:53:04,584019213,female,28,cart,5752939,Jewellery.Bracelets,27.49
2023-05-08 22:13:29,584019213,female,28,remove_from_cart,5752939,Jewellery.Bracelets,27.49
2023-05-08 22:31:10,562938284,female,31,remove_from_cart,5808491,Jewellery.Flatbeads,58.99
2023-05-08 23:18:36,579062738,female,30,cart,5813817,Piercings.PiercingRings,14.59
2023-05-09 02:55:41,584068389,female,20,view,5568208,Piercings.StretchingTools,32.99
2023-05-09 03:13:06,579540860,female,27,remove_from_cart,5776132,Piercings.Spirals,33.49
2023-05-09 05:01:36,476384728,female,31,view,5838937,Jewellery.Bracelets,49.9
2023-05-09 05:56:22,535008828,male,19,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 05:57:00,535008828,male,19,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 05:57:34,535008828,male,19,cart,5909810,Piercings.StretchingTools,4.9
2023-05-09 05:57:59,535008828,male,19,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 05:58:09,535008828,male,19,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 05:59:49,535008828,male,19,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 06:00:24,231212683,female,19,view,5834496,Piercings.EarWeights&Hangers,34.9
2023-05-09 06:01:05,423737126,female,29,cart,5799881,Jewellery.Charms,23.9
2023-05-09 06:28:45,502537838,female,25,view,5570244,Jewellery.Charms,20.69
2023-05-09 06:29:52,419977261,female,31,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 06:49:01,471033236,female,28,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 07:02:56,471033236,female,28,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 07:50:32,258836295,female,18,view,5862310,Jewellery.Rings,28.9
2023-05-09 08:10:08,539656897,female,20,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 08:18:07,558911014,female,24,view,5776132,Piercings.Spirals,33.49
2023-05-09 08:39:21,563399389,female,26,cart,5835059,Piercings.Tools&Accessories,44.59
2023-05-09 08:42:33,563399389,female,26,remove_from_cart,5835059,Piercings.Tools&Accessories,44.59
2023-05-09 08:42:33,563399389,female,26,remove_from_cart,5835059,Piercings.Tools&Accessories,44.59
2023-05-09 08:44:49,543932219,female,25,cart,5785002,Piercings.PiercingRings,33.69
2023-05-09 08:47:56,543932219,female,25,purchase,5785002,Piercings.PiercingRings,33.69
2023-05-09 08:49:22,493052980,female,23,cart,5851644,Jewellery.Flatbeads,39.19
2023-05-09 08:59:03,493052980,female,23,remove_from_cart,5851644,Jewellery.Flatbeads,39.19
2023-05-09 09:03:31,423737126,female,29,purchase,5799881,Jewellery.Charms,23.9
2023-05-09 09:21:43,471033236,female,28,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 09:26:47,543510724,female,31,cart,5902150,Jewellery.ToeRings,43.29
2023-05-09 09:34:00,521788091,female,32,view,4751,Jewellery.Charms,59.79
2023-05-09 09:34:04,521788091,female,32,cart,4751,Jewellery.Charms,59.79
2023-05-09 09:34:35,582572227,female,23,cart,5830219,Piercings.PiercingRings,46.59
2023-05-09 09:39:34,584209740,male,31,view,5651975,Piercings.PiercingRings,17.19
2023-05-09 09:49:40,521788091,female,32,purchase,4751,Jewellery.Charms,59.79
2023-05-09 09:55:48,404991166,female,28,cart,5869118,Piercings.PiercingRings,36.79
2023-05-09 10:22:33,584229294,female,22,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 10:29:24,388898024,female,32,cart,5902150,Jewellery.ToeRings,43.29
2023-05-09 10:33:15,324337839,female,24,cart,5788438,Jewellery.ToeRings,40.39
2023-05-09 10:49:33,471033236,female,28,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 10:50:32,582572227,female,23,view,5876015,Piercings.DermalAnchors,46.9
2023-05-09 11:01:22,471033236,female,28,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 11:05:17,503055418,female,20,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 11:34:36,584230041,female,24,view,5651975,Piercings.PiercingRings,17.19
2023-05-09 11:36:08,376856972,male,19,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 11:36:58,376856972,male,19,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 11:46:49,388898024,female,32,purchase,5788438,Jewellery.ToeRings,40.39
2023-05-09 11:46:49,388898024,female,32,purchase,5902150,Jewellery.ToeRings,43.29
2023-05-09 11:56:52,576489247,female,19,view,5570244,Jewellery.Charms,20.69
2023-05-09 12:15:48,536578516,female,30,purchase,5304,Jewellery.Charms,31.79
2023-05-09 12:31:47,448773736,male,24,view,5700095,Piercings.PiercingRings,22.59
2023-05-09 12:31:50,448773736,male,24,cart,5700095,Piercings.PiercingRings,22.59
2023-05-09 12:42:07,471033236,female,28,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 12:45:21,558911014,female,24,view,5776132,Piercings.Spirals,33.49
2023-05-09 12:48:12,568684037,female,20,view,5697446,Piercings.NoseJewellery&Septums,30.9
2023-05-09 13:01:16,584300572,female,26,cart,5844312,Piercings.NipplePiercings,35.9
2023-05-09 13:05:28,479008145,female,26,cart,5912329,Piercings.PiercingRings,14.49
2023-05-09 13:12:55,550406501,male,28,cart,5909810,Piercings.StretchingTools,4.9
2023-05-09 13:13:10,550406501,male,28,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 13:13:30,550406501,male,28,remove_from_cart,5909810,Piercings.StretchingTools,4.9
2023-05-09 13:18:40,535008828,male,19,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 13:20:08,535008828,male,19,cart,5909810,Piercings.StretchingTools,4.9
2023-05-09 13:20:19,535008828,male,19,remove_from_cart,5909810,Piercings.StretchingTools,4.9
2023-05-09 13:20:45,535008828,male,19,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 13:22:41,535008828,male,19,purchase,5909810,Piercings.StretchingTools,4.9
2023-05-09 13:25:51,582701729,female,25,cart,5911861,Jewellery.EarringsStuds&Shields,30.49
2023-05-09 13:32:42,556246784,male,19,cart,5848899,Piercings.NipplePiercings,4.69
2023-05-09 13:34:05,286961257,female,28,cart,5902150,Jewellery.ToeRings,43.29
2023-05-09 13:34:39,286961257,female,28,remove_from_cart,5902150,Jewellery.ToeRings,43.29
2023-05-09 13:37:26,554710706,female,31,view,5739021,Piercings.PiercingRings,41.79
2023-05-09 13:37:31,554710706,female,31,cart,5739021,Piercings.PiercingRings,41.79
2023-05-09 13:40:06,556246784,male,19,cart,5819119,Piercings.PiercingRings,3.9
2023-05-09 13:45:02,550406501,male,28,cart,5783002,Jewellery.Bracelets,55.59
2023-05-09 13:45:32,239159547,female,20,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 13:45:45,286961257,female,28,purchase,5902150,Jewellery.ToeRings,43.29
2023-05-09 13:47:54,554710706,female,31,cart,5739021,Piercings.PiercingRings,41.79
2023-05-09 13:51:09,571717668,female,23,remove_from_cart,5696328,Piercings.CurvedBarbells,15.39
2023-05-09 13:51:09,571717668,female,23,remove_from_cart,5696328,Piercings.CurvedBarbells,15.39
2023-05-09 13:51:40,479008145,female,26,view,5912329,Piercings.PiercingRings,14.49
2023-05-09 14:03:47,579678426,female,31,view,5819894,Jewellery.ToeRings,25.49
2023-05-09 14:04:24,579678426,female,31,view,5819894,Jewellery.ToeRings,25.49
2023-05-09 14:20:03,584339909,female,28,view,5812966,Piercings.CircularBarbells,11.49
2023-05-09 14:31:46,583045691,female,28,view,5842141,Jewellery.Rings,3.49
2023-05-09 15:10:57,501159917,female,32,view,5799881,Jewellery.Charms,23.9
2023-05-09 15:13:58,429835110,female,25,view,5910129,Jewellery.EarringsStuds&Shields,55.89
2023-05-09 15:24:18,566781240,female,31,view,5864841,Piercings.CurvedBarbells,44.59
2023-05-09 15:36:04,565156776,female,20,cart,5851644,Jewellery.Flatbeads,39.19
2023-05-09 15:50:19,565156776,female,20,purchase,5851644,Jewellery.Flatbeads,39.19
2023-05-09 15:53:23,539628893,female,19,cart,5814042,Piercings.PiercingRings,53.69
2023-05-09 15:56:16,578425168,female,31,cart,5884008,Piercings.EarWeights&Hangers,43.99
2023-05-09 16:32:45,506190591,female,19,view,5782033,Jewellery.Flatbeads,7.99
2023-05-09 16:52:30,560635393,female,25,view,5646861,Jewellery.ToeRings,49.89
2023-05-09 16:58:45,506190591,female,19,view,5783002,Jewellery.Bracelets,55.59
2023-05-09 17:01:11,506190591,female,19,view,5864841,Piercings.CurvedBarbells,44.59
2023-05-09 17:06:38,564931626,male,19,cart,5304,Jewellery.Charms,31.79
2023-05-09 17:13:34,583425355,female,26,view,5684914,Piercings.BallsPins&More,48.39
2023-05-09 17:22:56,551743057,female,23,cart,5912329,Piercings.PiercingRings,14.49
2023-05-09 17:23:39,573132226,female,30,cart,5909810,Piercings.StretchingTools,4.9
2023-05-09 17:23:44,573132226,female,30,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 17:31:13,582572227,female,23,remove_from_cart,5830219,Piercings.PiercingRings,46.59
2023-05-09 17:31:13,582572227,female,23,remove_from_cart,5830219,Piercings.PiercingRings,46.59
2023-05-09 17:31:29,506190591,female,19,purchase,5782033,Jewellery.Flatbeads,7.99
2023-05-09 17:32:33,551743057,female,23,remove_from_cart,5912329,Piercings.PiercingRings,14.49
2023-05-09 17:32:33,551743057,female,23,remove_from_cart,5912329,Piercings.PiercingRings,14.49
2023-05-09 18:21:46,482016057,female,26,view,5770029,Jewellery.FingerClaws,14.19
2023-05-09 18:22:25,482016057,female,26,view,5770029,Jewellery.FingerClaws,14.19
2023-05-09 18:24:34,482016057,female,26,view,5770029,Jewellery.FingerClaws,14.19
2023-05-09 18:32:18,490274383,female,28,view,5909810,Piercings.StretchingTools,4.9
2023-05-09 18:33:05,527658630,female,25,purchase,5898247,Piercings.CurvedBarbells,29.59
2023-05-09 18:57:43,533772923,female,28,view,5651975,Piercings.PiercingRings,17.19
2023-05-09 19:39:30,569408960,female,25,view,5304,Jewellery.Charms,31.79
2023-05-09 19:52:43,583494232,female,24,view,5304,Jewellery.Charms,31.79
2023-05-09 19:54:46,582701729,female,25,view,5911861,Jewellery.EarringsStuds&Shields,30.49
2023-05-09 19:54:54,582701729,female,25,remove_from_cart,5911861,Jewellery.EarringsStuds&Shields,30.49
2023-05-09 19:54:54,582701729,female,25,remove_from_cart,5911861,Jewellery.EarringsStuds&Shields,30.49
2023-05-09 19:55:01,583494232,female,24,cart,5304,Jewellery.Charms,31.79
2023-05-09 19:57:20,583494232,female,24,cart,5304,Jewellery.Charms,31.79
2023-05-09 20:08:08,583516211,female,19,view,5862310,Jewellery.Rings,28.9
2023-05-09 20:13:43,554710706,female,31,view,5739021,Piercings.PiercingRings,41.79
2023-05-09 20:49:19,467115010,female,31,view,5776132,Piercings.Spirals,33.49
2023-05-09 20:55:22,580760762,female,29,view,5814528,Jewellery.EarringsStuds&Shields,24.99
2023-05-09 22:05:04,497634463,female,27,view,5881776,Jewellery.Necklaces,39.9
2023-05-10 00:06:00,513912907,female,23,cart,5776132,Piercings.Spirals,33.49
2023-05-10 00:15:22,513912907,female,23,purchase,5776132,Piercings.Spirals,33.49
2023-05-10 01:32:05,356973153,female,23,remove_from_cart,5695950,Piercings.Tunnels&Plugs,37.49
2023-05-10 01:32:05,356973153,female,23,remove_from_cart,5695950,Piercings.Tunnels&Plugs,37.49
2023-05-10 02:25:17,584561839,female,20,view,5304,Jewellery.Charms,31.79
2023-05-10 03:00:03,550854211,female,20,cart,5304,Jewellery.Charms,31.79
2023-05-10 03:00:07,550854211,female,20,cart,5304,Jewellery.Charms,31.79
2023-05-10 03:00:11,550854211,female,20,cart,5304,Jewellery.Charms,31.79
2023-05-10 03:08:34,550854211,female,20,remove_from_cart,5304,Jewellery.Charms,31.79
2023-05-10 03:14:03,584571254,female,26,view,5838937,Jewellery.Bracelets,49.9
2023-05-10 05:16:40,556246784,male,19,view,5848899,Piercings.NipplePiercings,4.69
2023-05-10 05:22:02,556246784,male,19,view,5848899,Piercings.NipplePiercings,4.69
2023-05-10 05:22:07,556246784,male,19,remove_from_cart,5848899,Piercings.NipplePiercings,4.69
2023-05-10 05:31:33,556246784,male,19,view,5819119,Piercings.PiercingRings,3.9
2023-05-10 05:31:44,556246784,male,19,remove_from_cart,5819119,Piercings.PiercingRings,3.9
2023-05-10 05:34:58,513396697,female,19,cart,5864841,Piercings.CurvedBarbells,44.59
2023-05-10 05:52:48,513396697,female,19,cart,5783002,Jewellery.Bracelets,55.59
2023-05-10 05:53:27,545016298,female,19,view,5762861,Piercings.CircularBarbells,52.9
2023-05-10 06:02:48,371856422,female,19,view,5909810,Piercings.StretchingTools,4.9
2023-05-10 06:30:50,547523349,female,31,view,5651975,Piercings.PiercingRings,17.19
2023-05-10 06:35:57,570946878,male,29,cart,5842141,Jewellery.Rings,3.49
2023-05-10 06:44:28,475533936,female,23,view,5869118,Piercings.PiercingRings,36.79
2023-05-10 06:51:01,578364837,female,32,view,5909810,Piercings.StretchingTools,4.9
2023-05-10 07:01:44,513396697,female,19,remove_from_cart,5783002,Jewellery.Bracelets,55.59
2023-05-10 07:01:44,513396697,female,19,remove_from_cart,5783002,Jewellery.Bracelets,55.59
2023-05-10 07:09:09,513396697,female,19,purchase,5864841,Piercings.CurvedBarbells,44.59
2023-05-10 07:13:03,584643685,female,28,view,5776132,Piercings.Spirals,33.49
2023-05-10 07:14:47,576691416,female,18,remove_from_cart,5651975,Piercings.PiercingRings,17.19
2023-05-10 07:14:47,576691416,female,18,remove_from_cart,5651975,Piercings.PiercingRings,17.19
2023-05-10 07:24:19,558911014,female,24,view,5776132,Piercings.Spirals,33.49
2023-05-10 07:27:08,531622967,female,31,view,5743925,Jewellery.EarringsStuds&Shields,46.79
2023-05-10 07:27:20,576489247,female,19,view,5813931,Jewellery.Bracelets,56.69
2023-05-10 07:27:58,531622967,female,31,remove_from_cart,5743925,Jewellery.EarringsStuds&Shields,46.79
2023-05-10 07:45:34,439319569,female,25,view,5785446,Piercings.DermalAnchors,14.99
2023-05-10 07:45:42,439319569,female,25,view,5785446,Piercings.DermalAnchors,14.99
2023-05-10 08:37:13,460980038,male,25,view,36744,Piercings.PiercingRings,44.19
2023-05-10 08:52:50,576489247,female,19,view,5809303,Piercings.Tools&Accessories,1.99
2023-05-10 08:55:31,460980038,male,25,view,36744,Piercings.PiercingRings,44.19
2023-05-10 08:57:36,577898626,female,28,cart,5804650,Jewellery.Anklets,25.9
2023-05-10 09:00:09,584209740,male,31,view,5651975,Piercings.PiercingRings,17.19
2023-05-10 09:13:53,185694683,female,26,view,5881776,Jewellery.Necklaces,39.9
2023-05-10 09:16:26,502537838,female,25,remove_from_cart,5570244,Jewellery.Charms,20.69
2023-05-10 09:16:26,502537838,female,25,remove_from_cart,5570244,Jewellery.Charms,20.69
2023-05-10 09:17:01,584494359,female,30,cart,5304,Jewellery.Charms,31.79
2023-05-10 09:22:41,584698731,female,25,view,5697446,Piercings.NoseJewellery&Septums,30.9
2023-05-10 09:25:46,584494359,female,30,view,5304,Jewellery.Charms,31.79
2023-05-10 09:26:11,584494359,female,30,remove_from_cart,5304,Jewellery.Charms,31.79
2023-05-10 09:30:26,576871112,female,28,remove_from_cart,5683541,Piercings.PiercingRings,50.19
2023-05-10 09:33:45,584698731,female,25,cart,5697446,Piercings.NoseJewellery&Septums,30.9
